-246.556 0.013297 0.007593 -0.005841 0.008425 0.002490 0.007640 0.000771 0.008343 1.071814817217387E-02 1.601886674561688E-02
-245.556 0.003105 0.008215 0.014399 0.008601 -0.011014 0.008079 0.003063 0.008239 9.553061324098167E-03 1.657172468856600E-02
-244.556 0.008212 0.008097 0.005670 0.008278 -0.000025 0.007684 -0.000744 0.008158 1.311265393965755E-02 1.611460827903436E-02
-243.556 0.005905 0.007816 0.017601 0.008150 0.001998 0.007921 0.005551 0.008186 3.105574248777998E-02 1.603950983379597E-02
-242.556 0.004365 0.007586 -0.001265 0.008306 0.005579 0.007910 -0.002801 0.008067 5.877443241416813E-03 1.594302132526068E-02
-241.556 -0.008984 0.007833 0.002809 0.008649 0.001354 0.007786 0.004165 0.008452 -6.560543480844672E-04 1.637730497027819E-02
-240.556 0.001512 0.008064 -0.000475 0.008331 -0.003623 0.007982 -0.007083 0.008332 -9.669190700378749E-03 1.635782290211214E-02
-239.556 0.004703 0.007887 -0.007218 0.008391 -0.004269 0.007665 0.004092 0.008173 -2.692564382343221E-03 1.606708843385624E-02
-238.556 -0.005448 0.008025 0.005553 0.008525 -0.000602 0.007895 -0.004617 0.008139 -5.114118435358250E-03 1.629896865364539E-02
-237.556 -0.005822 0.008145 0.019200 0.008517 -0.001012 0.007985 -0.002488 0.008237 9.878176556398444E-03 1.644663743233030E-02
-236.556 -0.000233 0.008017 -0.000921 0.008419 -0.011089 0.007836 0.004411 0.008474 -7.832002367479163E-03 1.638159288630835E-02
-235.556 0.008204 0.007823 -0.007617 0.008320 0.002991 0.008005 0.006014 0.008286 9.590562833423633E-03 1.622171535671457E-02
-234.556 -0.003560 0.007911 0.002555 0.008432 -0.014735 0.008016 0.000960 0.007931 -1.477926108994154E-02 1.615097825261972E-02
-233.556 0.007644 0.007924 0.010919 0.008411 0.003988 0.007973 -0.011140 0.008090 1.140992720296197E-02 1.620324045091161E-02
-232.556 -0.003898 0.007810 0.007422 0.008457 0.004846 0.007480 -0.007715 0.008056 6.544470036260464E-04 1.591822149384164E-02
-231.556 -0.001768 0.007951 -0.005292 0.008303 0.007990 0.007827 -0.000378 0.008007 5.511073890716034E-04 1.604777777438732E-02
-230.556 0.004855 0.008056 0.005625 0.008481 -0.015671 0.007844 -0.009763 0.008051 -1.495486281146441E-02 1.622280786467926E-02
-229.556 -0.000788 0.007983 -0.013516 0.008715 -0.006417 0.007969 -0.001363 0.007830 -2.208369480966610E-02 1.626308497967174E-02
-228.556 -0.006433 0.007863 -0.006785 0.008466 -0.003904 0.007905 -0.010598 0.008191 -2.772013686536923E-02 1.621961656528564E-02
-227.556 0.009611 0.007803 0.017796 0.008344 0.010776 0.007805 -0.001160 0.008180 3.702358831795038E-02 1.607349016661142E-02
-226.556 0.012005 0.007926 0.005880 0.008270 -0.007172 0.007725 0.005131 0.007817 1.584451659213926E-02 1.587435985944156E-02
-225.556 0.003257 0.007803 -0.001393 0.008391 0.003707 0.007745 -0.004256 0.008105 1.315857537989018E-03 1.603073695697135E-02
-224.556 0.002828 0.008113 0.017795 0.008271 0.006173 0.007722 -0.003327 0.008314 2.346947551994560E-02 1.621597524633325E-02
-223.556 0.003490 0.007961 -0.007050 0.008481 0.005520 0.007714 0.001122 0.008118 3.081302792239171E-03 1.614686882578954E-02
-222.556 0.009453 0.007930 -0.002394 0.008173 0.006696 0.007905 -0.009544 0.008306 4.211066606671920E-03 1.616031998319901E-02
-221.556 0.008980 0.008090 0.001572 0.008334 -0.009207 0.007968 0.001172 0.007937 2.516433815799246E-03 1.616686432947039E-02
-220.556 0.001294 0.008008 -0.009447 0.008183 -0.000888 0.007832 -0.002025 0.008314 -1.106606895849893E-02 1.617307190809350E-02
-219.556 0.004822 0.007776 0.003102 0.008476 -0.002702 0.007844 -0.010631 0.007913 -5.408989428815403E-03 1.601441047251683E-02
-218.556 0.003297 0.007767 0.007029 0.008435 -0.000661 0.007826 -0.008733 0.008098 9.318645957989702E-04 1.607184182739945E-02
-217.556 -0.010448 0.008035 0.004919 0.008224 0.001553 0.007914 -0.014070 0.008053 -1.804582627063667E-02 1.611488535048326E-02
-216.556 -0.001273 0.007978 0.000069 0.008181 -0.009010 0.007927 -0.007524 0.008048 -1.773707562536231E-02 1.606840757241835E-02
-215.556 -0.001793 0.008090 0.003090 0.008296 -0.008182 0.008006 -0.002982 0.008285 -9.867420656576087E-03 1.634053403857201E-02
-214.556 -0.004703 0.007790 -0.012733 0.008556 0.008723 0.007693 -0.001825 0.007888 -1.053821990969084E-02 1.597815392133832E-02
-213.556 -0.014750 0.007981 0.009308 0.008343 -0.006079 0.007810 -0.012254 0.008167 -2.377441932591751E-02 1.615575269641389E-02
-212.556 -0.004646 0.007899 0.001316 0.008170 0.007241 0.007833 0.020057 0.007861 2.396799552535356E-02 1.588405862473500E-02
-211.556 -0.005526 0.008076 -0.008790 0.008476 -0.016927 0.007635 -0.011832 0.008042 -4.307469713022272E-02 1.612551163286046E-02
-210.556 -0.006672 0.008015 0.004853 0.008242 -0.000475 0.007780 -0.002494 0.008155 -4.787940807730706E-03 1.609948003202106E-02
-209.556 -0.010889 0.007827 0.011182 0.008281 0.007459 0.007779 -0.001290 0.007944 6.461326810438095E-03 1.592023581612717E-02
-208.556 -0.000421 0.008101 -0.002004 0.008395 -0.011756 0.007797 -0.002954 0.008032 -1.713554783771087E-02 1.616783383861035E-02
-207.556 -0.011142 0.007954 0.002945 0.008493 -0.008354 0.007730 0.003133 0.007971 -1.341825796507123E-02 1.608377654791854E-02
-206.556 0.011818 0.008035 0.010653 0.008369 -0.006345 0.007845 0.001676 0.008039 1.780238260887756E-02 1.614885532156404E-02
-205.556 0.001600 0.007626 0.004168 0.008403 -0.002474 0.007620 0.001819 0.008331 5.113794558837981E-03 1.600714363002821E-02
-204.556 0.002949 0.007891 -0.005432 0.008240 -0.010246 0.007723 0.002369 0.008074 -1.035925510906566E-02 1.596871857135492E-02
-203.556 -0.014315 0.007589 -0.004535 0.008401 -0.004323 0.007785 0.010583 0.008152 -1.258985762834186E-02 1.597571645302837E-02
-202.556 -0.007046 0.007998 -0.009815 0.008222 0.000643 0.007801 0.000027 0.007945 -1.619046147195036E-02 1.598556017034644E-02
-201.556 -0.000704 0.007909 0.009444 0.008323 0.003873 0.007935 0.015611 0.008397 2.822395505890540E-02 1.628799211836170E-02
-200.556 0.001562 0.007704 -0.003562 0.008466 -0.005855 0.007882 0.007239 0.007961 -6.167731132080689E-04 1.601615429152538E-02
-199.556 0.013108 0.008069 0.002413 0.008538 0.001793 0.007841 0.013809 0.008151 3.112248337639301E-02 1.630696915332196E-02
-198.556 0.003147 0.007708 -0.006789 0.008457 0.001990 0.007989 0.005731 0.008190 4.078006256477806E-03 1.618125207341912E-02
-197.556 -0.007450 0.007673 -0.009493 0.008081 0.000878 0.007855 -0.003713 0.008120 -1.977771060344935E-02 1.586862838683626E-02
-196.556 -0.007979 0.007888 -0.000211 0.008163 -0.004534 0.007713 -0.008025 0.008123 -2.074948222217188E-02 1.594735119054462E-02
-195.556 -0.009020 0.008077 0.014112 0.008214 0.011656 0.007754 0.006825 0.008049 2.357404841382049E-02 1.605035448211635E-02
-194.556 -0.003272 0.007832 0.011504 0.008334 0.016283 0.007821 -0.003324 0.008089 2.119072967857960E-02 1.604420924510260E-02
-193.556 -0.016320 0.007650 0.004645 0.008081 -0.007965 0.007361 0.007644 0.008081 -1.199596284419613E-02 1.559856676541260E-02
-192.556 0.005345 0.007858 -0.009755 0.008410 -0.008358 0.007777 0.004539 0.008234 -8.228672113901325E-03 1.614762540006460E-02
-191.556 0.018138 0.007605 -0.013248 0.008477 -0.014733 0.007612 -0.011511 0.007851 -2.135407854217419E-02 1.578853828553487E-02
-190.556 0.002313 0.007695 0.006949 0.008084 -0.001085 0.007788 0.020334 0.007942 2.851023745392922E-02 1.575743559036903E-02
-189.556 0.008900 0.007677 -0.001342 0.008470 0.000682 0.007447 -0.007449 0.008185 7.908758763051082E-04 1.590988760769164E-02
-188.556 0.004838 0.007908 0.005261 0.008036 0.002072 0.007709 -0.016039 0.008052 -3.869037354419902E-03 1.585492560503764E-02
-187.556 -0.004207 0.007761 0.013838 0.008140 -0.006230 0.007603 0.007952 0.008049 1.135205201268263E-02 1.578232348456383E-02
-186.556 0.003364 0.008082 -0.006971 0.008264 -0.002721 0.007742 0.012859 0.008173 6.530935902745227E-03 1.613562328370280E-02
-185.556 -0.015841 0.007788 -0.016879 0.008009 0.007772 0.007491 0.001294 0.007955 -2.365545518979673E-02 1.562657483705759E-02
-184.556 0.003116 0.007826 0.008083 0.008356 -0.000497 0.007747 0.003943 0.008173 1.464469437857474E-02 1.605880953730644E-02
-183.556 -0.004032 0.007869 0.005718 0.008260 0.005607 0.007757 0.004266 0.008034 1.155813178348808E-02 1.596434134162535E-02
-182.556 0.013147 0.007885 -0.014073 0.008152 0.002878 0.007622 -0.005262 0.008269 -3.310181121364053E-03 1.597161524769229E-02
-181.556 0.006067 0.007779 -0.004959 0.008299 0.003522 0.007838 -0.006142 0.007819 -1.512223499872789E-03 1.587291863220281E-02
-180.556 -0.010139 0.007769 0.007506 0.008126 -0.000263 0.007819 -0.008875 0.008094 -1.177007179391865E-02 1.590682572042647E-02
-179.556 -0.004240 0.008053 0.002753 0.008117 0.002170 0.007906 0.000454 0.008007 1.136936748906692E-03 1.604216656338399E-02
-178.556 -0.000057 0.007909 0.013853 0.008151 0.004012 0.007567 0.013793 0.007841 3.160037166628626E-02 1.573923525944285E-02
-177.556 -0.010444 0.007865 -0.005459 0.008240 0.011052 0.007727 0.000147 0.008022 -4.703552489587537E-03 1.593212531306427E-02
-176.556 -0.003184 0.008181 0.000999 0.008294 0.014258 0.007618 0.001329 0.007979 1.340135145132137E-02 1.604455981590152E-02
-175.556 -0.004765 0.007824 0.012727 0.008127 0.002560 0.007804 -0.002387 0.007884 8.134698597672241E-03 1.582137329333489E-02
-174.556 0.005891 0.007692 -0.002142 0.008164 0.000268 0.007994 0.002987 0.008109 7.003658234495447E-03 1.598384213136662E-02
-173.556 -0.004512 0.007782 -0.008492 0.008041 -0.006283 0.007985 -0.002314 0.008092 -2.159988827972370E-02 1.595175700887052E-02
-172.556 -0.012921 0.008063 -0.006191 0.008320 0.015828 0.007869 -0.015549 0.008094 -1.883377580108458E-02 1.617673453880614E-02
-171.556 0.004515 0.007878 -0.010449 0.008028 -0.003087 0.007580 0.005911 0.007889 -3.108695360623415E-03 1.569145249442502E-02
-170.556 0.015801 0.007746 -0.003560 0.008336 -0.003048 0.007674 -0.005552 0.008046 3.640055808020293E-03 1.590998311103728E-02
-169.556 -0.011197 0.007792 -0.002166 0.008268 -0.007866 0.007693 0.000174 0.007960 -2.105473559014115E-02 1.586278287713056E-02
-168.556 -0.006942 0.007984 -0.002758 0.008039 0.000565 0.007684 0.009031 0.007999 -1.050949578029758E-04 1.585562811103465E-02
-167.556 -0.015520 0.007755 0.007693 0.008138 -0.012137 0.007493 0.000133 0.007955 -1.983054714932209E-02 1.567755758097486E-02
-166.556 0.002918 0.007944 0.000499 0.008220 -0.008417 0.007846 -0.005511 0.008195 -1.051089915345926E-02 1.610548230969026E-02
-165.556 -0.013537 0.007857 0.001860 0.008403 0.004864 0.007793 -0.007807 0.007815 -1.461901556808698E-02 1.594196891875446E-02
-164.556 -0.008999 0.007829 -0.001821 0.008104 0.008174 0.007580 -0.000385 0.008006 -3.031650354609283E-03 1.576443648003356E-02
-163.556 0.012173 0.007545 -0.013131 0.008216 -0.002593 0.007693 -0.000952 0.008053 -4.503749590800243E-03 1.576303788452579E-02
-162.556 -0.006437 0.007655 0.007741 0.008072 -0.004530 0.007360 -0.005087 0.007766 -8.312415191305433E-03 1.543527467658892E-02
-161.556 0.000043 0.007610 -0.011865 0.007964 -0.003736 0.007387 0.011866 0.007554 -3.691982683363904E-03 1.526303964132780E-02
-160.556 -0.013908 0.007185 -0.002631 0.007818 0.014097 0.007126 -0.006968 0.007632 -9.409067255187864E-03 1.489182376287372E-02
-159.556 -0.001815 0.007223 0.006764 0.007470 0.005050 0.007219 0.002789 0.007608 1.278769795343493E-02 1.476315270692330E-02
-158.556 -0.001225 0.007113 0.000863 0.007592 0.006193 0.006994 0.003220 0.007304 9.050990490155897E-03 1.450875854198556E-02
-157.556 0.004864 0.007115 0.000869 0.007515 0.007410 0.006900 -0.007467 0.007183 5.675543682055334E-03 1.436332156679168E-02
-156.556 -0.003531 0.006879 0.002963 0.007098 0.009235 0.006804 0.008126 0.006935 1.679350170614669E-02 1.385975963555237E-02
-155.556 0.006224 0.006830 0.003300 0.007169 -0.008434 0.006657 -0.003204 0.006844 -2.114453328672994E-03 1.375450328816000E-02
-154.556 -0.006900 0.006660 0.005278 0.006981 0.004564 0.006244 0.001516 0.006840 4.458555593620517E-03 1.337419321522111E-02
-153.556 -0.007136 0.006434 -0.007249 0.006786 0.008450 0.006280 0.007883 0.006620 1.947728636469748E-03 1.306561858260590E-02
-152.556 -0.002918 0.006392 0.000845 0.006564 -0.013484 0.006126 -0.003391 0.006364 -1.894839181359487E-02 1.272664850733876E-02
-151.556 -0.008701 0.006358 -0.004723 0.006104 0.009561 0.006076 0.008657 0.006180 4.794901990344158E-03 1.236131409244496E-02
-150.556 0.002620 0.005983 0.001178 0.006364 -0.005770 0.005771 -0.000045 0.006266 -2.016432834276549E-03 1.220082906967142E-02
-149.556 0.000291 0.005933 -0.000514 0.006175 0.002564 0.005813 0.010542 0.005967 1.288260570774469E-02 1.194635841246306E-02
-148.556 0.000157 0.005649 -0.005685 0.005897 0.000442 0.005593 -0.003635 0.005902 -8.721907655170114E-03 1.152400752633859E-02
-147.556 -0.003877 0.005764 0.005152 0.006003 -0.003822 0.005452 0.000746 0.005642 -1.800840995841213E-03 1.143756357795714E-02
-146.556 0.003941 0.005517 -0.000982 0.005691 0.004902 0.005497 0.010062 0.005739 1.792198962708369E-02 1.122409442062681E-02
-145.556 0.001492 0.005557 -0.002081 0.005905 0.001846 0.005320 -0.008572 0.005550 -7.315210540504324E-03 1.117394073895412E-02
-144.556 -0.000922 0.005409 -0.007529 0.005614 -0.001070 0.005188 0.008001 0.005468 -1.520293447839549E-03 1.084401558549322E-02
-143.556 -0.004369 0.005142 -0.000218 0.005512 0.002061 0.005170 0.002113 0.005295 -4.141097344055877E-04 1.056396818293669E-02
-142.556 0.002673 0.005253 -0.004455 0.005496 -0.002424 0.005088 0.002770 0.005302 -1.436303122619886E-03 1.057280931221691E-02
-141.556 -0.007902 0.005242 0.000525 0.005406 0.001944 0.004942 0.001642 0.005233 -3.791386948161946E-03 1.041651236307128E-02
-140.556 -0.009152 0.005288 0.008867 0.005504 -0.005054 0.005151 0.005022 0.005235 -3.168079083648578E-04 1.059195328202463E-02
-139.556 -0.009254 0.005297 -0.000056 0.005423 -0.004512 0.005033 -0.002854 0.005224 -1.667580440276417E-02 1.049215232439926E-02
-138.556 0.000743 0.005224 -0.000366 0.005372 0.000495 0.004907 0.004478 0.005250 5.350443723777687E-03 1.038238936504143E-02
-137.556 -0.006550 0.005163 -0.003952 0.005412 -0.006099 0.005062 -0.000229 0.005181 -1.682854782534804E-02 1.041200083803330E-02
-136.556 -0.007450 0.005178 -0.001608 0.005294 0.000092 0.004857 -0.000784 0.005197 -9.749794718633353E-03 1.026808149527881E-02
-135.556 0.008313 0.005071 -0.005105 0.005362 -0.007019 0.004959 0.004595 0.005139 7.835319095814697E-04 1.026942418337639E-02
-134.556 -0.002078 0.004972 0.006766 0.005391 0.001202 0.004811 0.005148 0.005085 1.103702848356169E-02 1.013841318324898E-02
-133.556 -0.006219 0.005108 0.007591 0.005481 0.003351 0.005008 -0.003840 0.005071 8.833913687040784E-04 1.034040806352071E-02
-132.556 -0.004402 0.005257 0.003809 0.005515 -0.006696 0.005034 -0.001434 0.005231 -8.723940402779462E-03 1.052377514119054E-02
-131.556 0.003787 0.005217 -0.009397 0.005336 0.007496 0.005001 -0.002249 0.005145 -3.634071290790075E-04 1.035229733011253E-02
-130.556 0.004048 0.005090 0.000245 0.005375 -0.000414 0.004978 -0.011434 0.005328 -7.555914932062535E-03 1.039070801077475E-02
-129.556 0.001419 0.005094 -0.012544 0.005430 -0.007146 0.004957 -0.002321 0.005129 -2.059174231530614E-02 1.031075162167270E-02
-128.556 -0.003472 0.005092 -0.000748 0.005341 0.005235 0.004893 0.003501 0.005213 4.515892989132908E-03 1.027421725281946E-02
-127.556 0.001615 0.005190 0.007324 0.005348 0.006646 0.004959 0.001284 0.005155 1.686800212785755E-02 1.033003353080339E-02
-126.556 -0.009785 0.005144 -0.000199 0.005449 0.000870 0.004883 -0.006069 0.005318 -1.518251257751757E-02 1.040614043804175E-02
-125.556 -0.001957 0.005172 -0.001829 0.005448 -0.000665 0.004958 0.005741 0.005252 1.289011254239192E-03 1.042105562050714E-02
-124.556 -0.007841 0.005084 0.003815 0.005297 0.005291 0.004980 -0.006372 0.005167 -5.107524222381699E-03 1.026656980458778E-02
-123.556 0.000086 0.005162 -0.010997 0.005263 0.000734 0.004983 0.000906 0.005267 -9.271313696314287E-03 1.034046961443373E-02
-122.556 0.000945 0.005153 0.004526 0.005367 -0.002080 0.004982 0.004780 0.005227 8.169944216788849E-03 1.036893920529744E-02
-121.556 0.007411 0.005057 0.004759 0.005280 -0.000031 0.004976 0.004036 0.005112 1.617573492669111E-02 1.021509340635424E-02
-120.556 0.006169 0.005271 -0.004831 0.005419 0.007503 0.004938 -0.004158 0.005177 4.682761046808537E-03 1.040825064619852E-02
-119.556 0.008221 0.005139 -0.001534 0.005300 -0.000481 0.005073 -0.001753 0.005171 4.453420201381064E-03 1.034263402003812E-02
-118.556 -0.010370 0.005152 -0.003356 0.005272 -0.001868 0.004967 0.005490 0.005069 -1.010354456347295E-02 1.023239732549691E-02
-117.556 -0.002389 0.005169 -0.004277 0.005381 -0.008314 0.005046 -0.006253 0.005134 -2.123309616678215E-02 1.036805295810737E-02
-116.556 -0.004940 0.005173 0.001102 0.005307 0.001751 0.004906 -0.006085 0.005065 -8.172403134793171E-03 1.022950772716906E-02
-115.556 0.000785 0.005177 -0.009163 0.005401 0.003962 0.004982 0.002513 0.005152 -1.902845018584287E-03 1.035990024279828E-02
-114.556 -0.010053 0.005048 0.001113 0.005372 0.002612 0.005008 0.001684 0.005090 -4.644236624542941E-03 1.026319910227996E-02
-113.556 -0.003546 0.005185 0.007816 0.005428 -0.003473 0.004924 0.000538 0.005204 1.334840309091589E-03 1.037633127571708E-02
-112.556 -0.000366 0.005093 0.000459 0.005304 -0.002160 0.004818 0.005128 0.005110 3.061653776612161E-03 1.016844038034567E-02
-111.556 -0.000036 0.005225 0.001054 0.005409 0.000364 0.004885 -0.000613 0.005005 7.691932431814763E-04 1.026964653663110E-02
-110.556 -0.000814 0.005101 -0.013177 0.005354 -0.001877 0.004785 0.000252 0.005091 -1.561612578151328E-02 1.017306378823463E-02
-109.556 -0.001038 0.005157 0.011148 0.005320 -0.001190 0.004822 -0.002992 0.005056 5.928582935410986E-03 1.018401206225131E-02
-108.556 0.002206 0.005106 0.001259 0.005383 0.002236 0.004936 0.001229 0.005053 6.929898371872412E-03 1.024392992788704E-02
-107.556 0.000637 0.005038 0.007416 0.005385 0.000676 0.005117 0.007753 0.005088 1.648188519963423E-02 1.031815015489022E-02
-106.556 0.001809 0.005214 -0.001850 0.005461 0.005606 0.005021 -0.007405 0.005110 -1.840179546917398E-03 1.040839687635086E-02
-105.556 0.001288 0.005197 -0.007078 0.005505 -0.005186 0.004978 -0.000207 0.005078 -1.118272582282742E-02 1.038691566240971E-02
-104.556 -0.008118 0.005124 0.001252 0.005378 0.004829 0.004981 0.005790 0.005232 3.753095128715245E-03 1.036103075619630E-02
-103.556 -0.000494 0.005108 -0.001801 0.005351 -0.002982 0.005062 0.007559 0.005147 2.282282066396135E-03 1.033678750638379E-02
-102.556 -0.003066 0.005004 -0.001445 0.005333 -0.008943 0.004922 -0.008257 0.005137 -2.171040819139591E-02 1.020323859804542E-02
-101.556 0.002586 0.005279 -0.004782 0.005386 0.000588 0.005036 -0.005501 0.005120 -7.109525286395968E-03 1.041381114409346E-02
-100.556 0.005712 0.005032 -0.011766 0.005304 0.001291 0.005053 0.001727 0.005039 -3.035245018511379E-03 1.021654842920120E-02
-99.556 -0.004837 0.005211 0.004443 0.005449 -0.007524 0.005097 0.005773 0.005096 -2.144686913570837E-03 1.043086147687814E-02
-98.556 0.000674 0.005120 0.002763 0.005292 -0.003616 0.005017 -0.002923 0.005249 -3.101096041845608E-03 1.034098293469051E-02
